0,1,2,3,4,5,6,7
CONTENDERS 33 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/ee6fa41f-3e9c-4cfe-b6f5-2369aa821db7/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMzg1YWZmYSIsImNpcGhlcnRleHQiOiJ5dVRYY0lKdTkzaTEyWXdzWW05OHA5dzhBa0hnUGYyNU9vQVBhNWNcLzkrVUl3R1RkRjB0UGRTNzZoYkVWdXRsaiIsIml2IjoiMGY3YjM4OGU5MWUzZDM5OTc1NDJlMGYxOWQzNWFkMDYiLCJzYWx0IjoiMTQ2YTA5ZDc3Njc1NmExZDliZmIyODI4NTU1OWI0NzkifQ==,Bitcoin + Alt run down,qse1uq,"January 3, 2020","<div class=""elementor-widget-container"">
<p><strong>00:02:30 - BTC</strong></p>
<p><strong></strong></p>
<p><strong>00:26:29 - BAT PT. 1</strong></p>
<p><strong></strong></p>
<p><strong>00:33:59 - MANA/BTC UPDATE</strong></p>
<p><strong></strong></p>
<p><strong>00:38:39 - WTC/BTC</strong></p>
<p><strong></strong></p>
<p><strong>00:43:47 - FET/BTC UPDATE</strong></p>
<p><strong></strong></p>
<p><strong>00:47:14 - ETH/BTC </strong></p>
<p><strong></strong></p>
<p><strong>00:51:21 - BAT PT. 2</strong></p>
<p><strong></strong></p>
<p><strong>00:56:50 - STOCKS </strong></p>
<p><strong></strong></p>
<p><strong>01:03:51 - Q&amp;A</strong></p>
<p><strong></strong></p>
<p><strong></strong></p>
<p><strong></strong></p>
</div>",00fe4de9bd4987ca72b7fac98a29ca32
CONTENDERS 32 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/2e93f6b7-37da-49ce-b421-4f1548cb0851/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliM2IxYzRkMSIsImNpcGhlcnRleHQiOiJcL0RBcXZWODJTd2lCdTJScDh1T0pGdjI4SENSYko5eGlzWmtGYnJQazFIem14c1JFQkJ4eUZ6aVRnUDdNRGRabCIsIml2IjoiNjE1OWRjYWRkZDlkNzAxOTYzMzUwNzZjYWYwZjQxZGMiLCJzYWx0IjoiMmYzZDhhY2U0ODQ5ODY1NmNmNTM0ZDY2ODE2ZjM1MGMifQ==,Live charting,qse1qh,"December 27, 2019","<div class=""elementor-widget-container"">
<p><strong>00:01:47 - BTC </strong></p>
<p><strong>00:21:26 - MANA/BTC</strong></p>
<ul>
<li>WYCKOFF accumulation
<ul>
<li>PS (preliminary support)</li>
<li>SC (selling climax)</li>
<li>AR (automatic rally)</li>
<li>ST (secondary test)</li>
<li>LPS (last point of support)</li>
<li>SOS (sign of strength)</li>
<li>BU (back up)</li>
</ul>
</li>
</ul>
<p><strong>00:30:04 - STRAT/BTC</strong></p>
<ul>
<li>WYCKOFF accumulation</li>
</ul>
<p><strong>00:32:26 - ALGO/BTC</strong></p>
<p></p>
<p><strong>00:36:32 - BTC EW</strong></p>
<p></p>
<p><strong>00:42:22 - Q&amp;A</strong></p>
<p><strong></strong></p>
<p><strong>00:49:41 - ENJ/BTC</strong></p>
<p><strong></strong></p>
<p><strong>01:01:11 - ATOM/BTC</strong></p>
<p><strong></strong></p>
<p><strong>01:14:49 - FET/BTC</strong></p>
<p><strong></strong></p>
<p><strong>01:16:52 - ADA/BTC </strong></p>
<p><strong></strong></p>
<p><strong>01:18:49 - Q&amp;A</strong></p>
<p><strong></strong></p>
<p><strong>01:23:19 WAVES/BTC</strong></p>
</div>",59376e35f901552e375c6dee5ebc18b6
CONTENDERS 31 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/6abfa0c3-6793-4926-b3b4-4d9f163c499b/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliM2RjN2FkOCIsImNpcGhlcnRleHQiOiJkMVhzWU5QTE9jZm9iSVU3Y3lLZnI2VVRDNDJFNVRYNUFZd3BnZkJwTjJNSXVBWGZLdDhyVmxvczkrQkNEWHdzIiwiaXYiOiI5NjkyMjg3NWNlYjIyZDg2MTc5ODRjNjBkZDk0ZjJiNSIsInNhbHQiOiIxZjA0NWRmNDYyOTViNTYwNDEwNGNmYzJhZDYxYWI1MyJ9,Gann Retracement levels,qs8q14,"December 18, 2019","<div class=""elementor-widget-container"">
<p><strong>00:02:59 - THETA COTW</strong></p>
<p><strong>00:14:35 - WAVES</strong></p>
<ul>
<li>Amazing gains worked really well with 0.5 fibs</li>
</ul>
<p><strong>00:17:30 - SELECTING THE PIVOTS TO PULL FROM </strong></p>
<ul>
<li>Daniel likes to pull fibs from not so obvious pivots</li>
</ul>
<p><strong>00:21:09 - GANN RETRACEMENT LEVELS</strong></p>
<ul>
<li>He uses retracement levels in eights and thirds</li>
<li>Daniel got 0.66 from this theory</li>
<li>Works same as fibs, just different levels (percentages)</li>
<li>You can pull standard fibs and Gann fibs and see which ones are more respected</li>
</ul>
<p><strong>00:47:52 - BTC TA</strong></p>
<ul>
<li>Look back on the amazing SL placement</li>
</ul>
<p><strong>00:58:28 - A FEW WEBSITES (+BTC)</strong></p>
<ul>
<li>Tensorcharts (heatmaps)</li>
<li>Exocharts (OI on delta bars, you see exactly where the orders are, POC in each bar, market orders, etc.)</li>
</ul>
<p><strong>01:05:19 - Q&amp;A</strong></p>
<p><strong></strong></p>
</div>",2a18d44d97c96cacfd8648ded3d8bfa8
CONTENDERS 30: - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/22a18d6f-ce15-4a97-a3e4-1210731275d0/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNDA4Y2FjYSIsImNpcGhlcnRleHQiOiJVWEh0bVcwazNsa2VcL3lpVjA4Z3JEd1Q4aTRaWVFDVXB3Q2tzT0YwbkVnVHhpRER4YnRFV3oxSTdNZWt1XC83Y3YiLCJpdiI6Ijg4NWM1NTdhZjQ1M2E3ZmNkMDcwMTljNGI3Njg3NmYwIiwic2FsdCI6IjE3NGE1NWRhNGQ2ZjRkNzNjMjI4MTU2NTRkOWEzZWEzIn0=,Fibonacci part7 .5 Fib pulls,qs8pw4,"December 11, 2019","<div class=""elementor-widget-container"">
<p><strong>00:03:30 - LINK COTW</strong></p>
<p><strong>00:19:26 - FIBONACCI BOT ALGORITHMS </strong></p>
<ul>
<li>The majority of bot algorithms work off Fibonacci (many use a filter with MA’s and % changes in speed)</li>
<li>Works good on smaller market cap altcoins which are primarily traded by bots</li>
<li>0, 0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, -0.5, -1, -1.5, -2, -2.5, -3, -3.5</li>
<li><u>IMPORTANT</u>: When you go from low to high you HAVE TO see reaction off 0.5</li>
<li>Select pivots that you see are respected (sometimes in confluence with the channel)</li>
</ul>
<p><strong>00:48:11 - Q&amp;A</strong></p>
<ul>
<li>This theory applies on IOTA, STRAT, WABI, WAVES, ICX, BAT, LINK, ZRX (the last three are very technical anyway, driven by fibs)</li>
<li>As with everything you need confluence (and risk management)</li>
</ul>
<p><strong>01:06:37 - EXAMPLES</strong></p>
<p><strong>01:16:50 - BTC TA and Q&amp;A</strong></p>
</div>",718684fea21bb740ebf110fc6958b336
CONTENDERS 29 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/c9d27b37-f153-4045-9ce9-2f38b3b2925d/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNDM1NTgzZSIsImNpcGhlcnRleHQiOiJcL3Q1aHBuS1ZJVHFCaU5mT2w5WXowMDV6UkdxRkFNbGp3MnhkbUhRMFdjbDNXR29BUEV4XC9vK0FXc1hFckJ0alkiLCJpdiI6ImFhZTk0NWJiNmM4YzQ3YWIzZjhkMzRkZDMzOGIyOTQ3Iiwic2FsdCI6ImVkOGZmZjgxNmRjOWE5NjUxMGVhY2MyMzJlYmE3Mjg5In0=,Fibonacci part6 - Fib Extension,qs8pjo,"December 4, 2019","<div class=""elementor-widget-container"">
<p><strong>00:01:59 - LINK COTW</strong></p>
<p><strong>00:16:30 - FIBONACCI EXTENSION</strong></p>
<ul>
<li>This tool gives targets for external moves (works well with EW)</li>
<li>If the asset does not hit 1-1 extension that is a big signal of weakness</li>
<li>The most useful are 0.618, 1, 1.618, 2, 2.618 and also 1.414, 1.133 for patterns</li>
<li>1-1 extension is common in sideways movement (correction)</li>
<li>618 is common for impulsive PA</li>
<li>breaking and closing above 1.618 means it is very impulsive and the next target is 2.618</li>
<li>With this tool, you can find the target for wave 5. Take extension from the bottom of the wave 1 to the top of the wave 1 to the bottom of the wave 4. If wave 3 is not extended (1.618), wave 5 can be higher.</li>
</ul>
<p><strong>00:36:02 - EXAMPLES AND Q&amp;A</strong></p>
<ul>
<li>In correction when you have (a) and (b) your standard extension is 1-1</li>
</ul>
<p><strong>01:37:44 - BTC TA and Q&amp;A</strong></p>
</div>",a9e65d44f35b080c2332b5a79a9a6b47
CONTENDERS 28 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/9af52298-6565-405a-b335-023030bc2271/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNDVkNzdmNyIsImNpcGhlcnRleHQiOiI3am1vQjU0bVpMT0JWYkh6ZlA2TGFsK3BZMk9hVWlHblVOZW1yOTlIY1FBam9RQ3hDa3hCZkQ0K2h6OGN4ODhJIiwiaXYiOiIxYjkwMzA2MjFiMDNiNjZlYzY1ZmFkZTIxZWVjOTNiMyIsInNhbHQiOiJkNmQ5NzQ4Yjg5ZjJkMTg4MGIxYjg2ODM2YWNlZGI2ZiJ9,Fibonacci part5 - Live charting using Fibs,qs8mps,"November 27, 2019","<div class=""elementor-widget-container"">
<p><strong>00:03:18 - BTC TRADE + Q&amp;A</strong></p>
<ul>
<li>With pulling fib from low to high you look for the ‘negative’ fib numbers to find targets upwards</li>
<li>With pulling fib from high to low you look for the ‘expansion’ fib numbers to find targets downwards.</li>
</ul>
<p><strong>00:27:38 - GOING THROUGH ALTS PRACTICING THREE FIBS</strong></p>
<ul>
<li>Daniel uses standard, negative and expansion fibs</li>
</ul>
<p><strong>00:28:44 - ADA/BTC</strong></p>
<ul>
<li>Daniel prefers to have too much data rather than not enough. He always has a piece of paper where he writes down important information/levels, and he always has it in front of him</li>
</ul>
<p><strong>00:36:26 - ATOM/BTC AND Q&amp;A</strong></p>
<p><strong>00:48:54 - BAT/BTC</strong></p>
<p><strong>00:53:25 - ENJ/BTC</strong></p>
<ul>
<li>Daniel uses log scale because price is so volatile</li>
<li>The second use for log scale would be when an asset has a long history</li>
<li>On log scale, each move is percentage based</li>
</ul>
<p><strong>01:03:19 - EOS/BTC</strong></p>
<p><strong>01:10:52 - ONT/BTC </strong></p>
<p><strong>01:21:56 - Q&amp;A</strong></p>
</div>",979aa420a910a2e20f04b1ec2672e91c
CONTENDERS 27 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/bac06070-4ba6-48e1-9553-f385a30792ef/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNDg5YzVjZCIsImNpcGhlcnRleHQiOiIrVE5Ia2FjMDRZWmhcLzRFemc0cmh0bnZmWHcxUnVpcmF2NGRmclhsM3k1SncyTGgzQXdcL0cyZ0NaU05Pb3hMKzQiLCJpdiI6ImJhYTE0YWI4MDEyMTRjZDQ1YTU5NmMxYjZlZGNhMGM2Iiwic2FsdCI6IjkwZWFkYTYwMGE3ZmJhOTE3NDY1NDQ3ZWY2MzlmNTMwIn0=,Fibonacci Part4 + Risk management importance,qs8mke,"November 20, 2019","<div class=""elementor-widget-container"">
<p><strong>00:06:28 - WTC COTW</strong></p>
<ul>
<li>Daniel trades only coins that he has been trading for at least a year. He gets a feel of how they are trading. They have to trade technically well (XRP does not obey TA therefore it is off of the list. Too many fakeouts)</li>
</ul>
<p><strong>00:24:59 - RISK MANAGEMENT + GREAT STORY</strong></p>
<ul>
<li>In trading, it only takes one person (with a fat finger) to think differently than you and the setup you thought was unstoppable is broken = there are ZERO guarantees!</li>
<li>Trade from PROBABILITIES!</li>
<li>Let the set up come to you, do not chase trades!</li>
</ul>
<p><strong>00:40:59 - PRACTICING FIBONACCI TOOLS</strong></p>
<ul>
<li>When trading breakout of parallel channel you can also find target with pulling Fib - you can look at CC, start of the channel, expansion tool for instance</li>
<li>When SL would be too wide you can just wait for the change of MS and enter a bit higher. Place SL two higher lows back and therefore your trade is safer.</li>
</ul>
<p><strong></strong></p>
<div id=""gtx-trans"" style=""position: absolute; left: -45px; top: -22px;"">
<div class=""gtx-trans-icon""></div>
</div>
</div>",c332285494e9c2996db94a234e503d7d
CONTENDERS 26 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/cb23a72f-940b-4c0b-b8f6-600a2b461b74/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNGI5MmU4OSIsImNpcGhlcnRleHQiOiJoQjJucWxYWmVsYkU0dml0clhGMjZiU3ZIK0ppcXg3UHBFa0c5aG9kRWk0bGJ0cjUra3pJbnUydmdmRG5LWWd6IiwiaXYiOiJjYmY4Njc2NzNjOTEyNDc2Njc5YWVjYjA5MWQ2YTcwZSIsInNhbHQiOiI5ZjEyNWFiYjQ5ZjAwYWMwNDUyMWI0MWI0NjU5ZTVhZiJ9,Fibonacci part3 - Fib Expansion + How to interpret 'trading updates sheets',qs8mf1,"November 13, 2019","<div class=""elementor-widget-container"">
<p><strong>00:01:32 - TRADING UPDATES</strong></p>
<p><strong>00:11:16 - THETA COTW</strong></p>
<p><strong>00:20:16 - FIBONACCI EXPANSION</strong></p>
<ul>
<li>Very useful tool for coins that go to ATH and ATL</li>
<li>272, 1.133, 1.414, 1.618, 2, 2.618, 3.618</li>
<li>Pull a fib from low to high and you see where price might go if it breaks down</li>
<li>Pull a fib from high to low and you see where price might go if it breaks upwards</li>
<li><u>ATL</u> - take fib expansion from the last swing low to the last high (gives you potential targets)</li>
</ul>
<p><strong>00:44:49 - EXAMPLES </strong></p>
<ul>
<li>Daniel gives an amazing example on OMG/BTC</li>
<li>ATH - take fib expansion from the last swing high to last swing low (it is not recommended to short, just take profits)</li>
<li>It is less risky to buy ATL than short ATH</li>
</ul>
<p><strong>00:57:34 - WHY I SHORTED BTC / LONGED BTC</strong></p>
<p><strong>00:59:24 - Q&amp;A</strong></p>
</div>",a443707a6b6e153455db7cf4917982dc
CONTENDERS 25 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/9cee804c-bd64-4843-b055-004d6a9c0172/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNGU2NjY4NSIsImNpcGhlcnRleHQiOiJBYkw0ZHdTc25YZDNxSjVVdStBcEh2RGxxb3pWMDdaWG5DQUNVTmVwKzhsUFdxOVQrRXk1dDV3QXRsSlI1RGl2IiwiaXYiOiI2OGFiY2E5OGEwOGJmM2RmYjQ1ZTZhMGVlZmY1MmQ2ZiIsInNhbHQiOiI1YmIwNTk4ZjIxNjM0NDJiOTAxNWYzNDM5NDY3MTljOCJ9,Fibonacci part2 - Negative Fibs,qs8m6o,"November 6, 2019","<div class=""elementor-widget-container"">
<p><strong>00:02:01 - XRP COTW</strong></p>
<p><strong>00:20:08 - NEGATIVE FIBONACCI TOOLS</strong></p>
<ul>
<li>Another level of confluence</li>
<li>For moves that go external from Fib pull range</li>
<li>-0.236, -0.618, -1, -1.618</li>
<li>It gives you potential targets (TPs)</li>
<li>With standard Fib pull you find resistance, with negative you find potential target for the short or potential entry for the long</li>
</ul>
<p><strong>00:45:26 - Q&amp;A</strong></p>
<ul>
<li>For ATH, Daniel would use Extension, Volume, Pitchfork, Gann theory. He does not short them though, just takes profits. He always looks for confluence, of course.</li>
</ul>
<p><strong>01:13:47 - BTC TA and Q&amp;A</strong></p>
<p><strong></strong></p>
</div>",90bf02c6edddb239cb0e813bd297d036
CONTENDERS 24 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/45f3f0ba-99b8-479e-ae29-dff9a1cc21fc/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNTBmMWM2OSIsImNpcGhlcnRleHQiOiJCbW4wNHNoM1NwQ3VKcld3b00wcldxcHFEOG44dTRiSWdaRUhTbFZ5c0FEdmVxbFZcL3g2RkhDT1lnVThMdTcxayIsIml2IjoiODY5ODU5MTcyMmViNzM2NDg0ZGFmOTgzYTQ5ZTIzNmYiLCJzYWx0IjoiOWQzZDA4YzM5NDFiOTAzNWEzZTA3NDM3NzkzYTFiMTUifQ==,Fibonacci part1 - Retracements,qs8lwu,"October 30, 2019","<div class=""elementor-widget-container"">
<p><strong>00:02:49 - ONT COTW</strong></p>
<ul>
<li>Long entry from CC + Weekly = bounce</li>
</ul>
<p><strong>00:17:50 - FIBONACCI RETRACEMENT</strong></p>
<ul>
<li>It is a must</li>
<li>Do not put SL based on Fibs, use MS</li>
<li><u>ALWAYS</u> pull from left to right</li>
<li>In a strong uptrend 0.382 is support, if lost 0.618 should hold (it is also possible that the consolidation takes longer time).</li>
<li>After a long downtrend, you can only start to have confidence that the potential bottom is in when 0.236 is claimed.</li>
</ul>
<p><strong>00:40:08 - CHAMPIONS CHANNEL - CC </strong></p>
<ul>
<li>Between 0.618 and 0.66</li>
</ul>
<p><strong>00:45:53 - FIBONACCI CONFLUENCE</strong></p>
<ul>
<li>Pull a fed different fib pulls (at least two) and search for those that match</li>
</ul>
<p><strong>00:52:44 - CC BOUNCE IN THE CC + Q&amp;A</strong></p>
<ul>
<li>Price gets a bounce on the CC and from the bounce price retraces to the CC again - that is a good area of value.</li>
</ul>
<p><strong>01:16:44 - BTC TA and Q&amp;A</strong></p>
<ul>
<li>Idea how to ladder orders:
<ul>
<li>One on the front run of 0.618</li>
<li>One in between 0.618 and 0.66</li>
<li>One on 0.66</li>
</ul>
</li>
</ul>
</div>",8609df5e46fc83df82eee778f19ad629
CONTENDERS 23 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/aac96ca6-796b-45df-8dc3-8e4d9755f3f1/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNTNlNDMwZiIsImNpcGhlcnRleHQiOiJiK1pqd1NMMVdxQlBoelZjRmY3U1oya214Y1RleG9HeGJsNTY1ZUs1MStHdUdnUzVJaE9iWmplcGhVUFwvWVFLSSIsIml2IjoiZjJlNjQ2OTJhYzc0NjBlZGUzYmM5MzdlMDEwNzYxMzUiLCJzYWx0IjoiMTE0MGVkMGI1N2QyMTQ1MzQ4MTMyZTRmODY0N2EwMTkifQ==,Intro to Stock Market,qse1kz,"October 23, 2019","<div class=""elementor-widget-container"">
<p><strong>00:01:40 - RVN COTW</strong></p>
<p></p>
<p><strong>00:09:02 - STOCK MARKET VS CRYPTO MARKET PT. 1</strong></p>
<p><strong></strong></p>
<p><strong>00:21:07 - TRADING TIMES</strong></p>
<p><strong></strong></p>
<p><strong>00:27:11 - STOCK MARKET VS. CRYPTO MARKET PT. 2</strong></p>
<p><strong></strong></p>
<p><strong>00:30:36 - REAL TIME DATA</strong></p>
<ul>
<li>You have to pay for real time data or you will see it delayed</li>
</ul>
<p><strong>00:34:40 - ADDING THE CORRECT TICKER</strong></p>
<p><strong></strong></p>
<p><strong>00:36:50 - MARKING HORIZONTAL LEVELS</strong></p>
<ul>
<li>You take the highest from two closes (there is a bit of a gap)</li>
<li>When marking candles on the bottom you mark the lower one</li>
</ul>
<p><strong>00:42:29 - GAPS</strong></p>
<ul>
<li>Three types of gaps:
<ul>
<li>Breakaway = break out of area of consolidation</li>
<li>Runaway = generally 50% of a move is done</li>
<li>Exhaustion = at the end of the trend</li>
</ul>
</li>
</ul>
<p><strong>00:47:03 - Q&amp;A</strong></p>
<ul>
<li>Important: SL can sometimes not be respected if market opens with a big gap down. That is why people do not place SL or they close their position before market closes.</li>
</ul>
<p><strong>00:58:19 - WATCHING EXTENDED HOURS ON TRADING VIEW</strong></p>
<p><strong></strong></p>
<p><strong>01:07:07- Q&amp;A</strong></p>
<p><strong></strong></p>
<p><strong>01:16:37- BTC TA</strong></p>
</div>",3896fbebd1d27ba5a35c725058860e0e
CONTENDERS 22 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/1fa79d6b-140e-4d26-8d95-792328d629c0/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNTY5OTRmZiIsImNpcGhlcnRleHQiOiJ1aUFQSjdTbWhXZVJtXC9VMmdPWnFFM1Z4T3V0Q1J6MGZJSWRLT2xjQUE2OEFPRXY1MWdjYzB6MHBYb3BwQ2w3OCIsIml2IjoiNTk4MjdlM2YzMTRkMDY0N2I3MmEwMmIxMzNiNjNjNDAiLCJzYWx0IjoiYzAxYjQ2Njc0NzJlMDk4MzUxYzM3OWIxYjA0OGVkYmEifQ==,Indicators,qsc5qt,"October 16, 2019","<div class=""elementor-widget-container"">
<p><strong>00:02:54 - BAT COTW</strong></p>
<ul>
<li>When Daniel sees a coin with strong momentum to the upside, he will buy with momentum if there are no signs of slowing down (DAYTRADE!)</li>
<li>With bullish momentum Daniel used 26 EMA on 5 min and awesome oscillator</li>
<li><em style=""font-size: 16px;"">NOTE:</em> <span style=""font-size: 16px;"">Good way of finding the target for wave 5 is to take extension from the bottom of the wave 1 to the top of the wave 1 to the bottom of the wave 4. If wave 3 is not extended (1.618), wave 5 can be higher.</span></li>
</ul>
<p><strong>00:22:39 - INDICATORS INTRO</strong></p>
<p><strong></strong></p>
<p><strong>00:25:36 - LAGGING INDICATORS</strong></p>
<ul>
<li>Calculated from the last close (they cannot predict)</li>
<li><em>EXAMPLE:</em> you see crossover on MACD or EMA - the move has already happened, you ‘missed’ it. They are used for confirming a trend and its strength.</li>
</ul>
<p><strong>00:30:20 - AVERAGE TRUE RANGE</strong></p>
<ul>
<li>Daniel uses it for stock market</li>
</ul>
<p><strong>00:35:04 - ADX (AVERAGE DIRECTIONAL INDEX)</strong></p>
<ul>
<li>Great for swing trades</li>
<li>It can determine how strong the trend is and in which direction it is going</li>
<li>0-25 not a strong trend, 25-50 average trend, 50-75 very strong trend, 75-100 strongest trend</li>
<li>Green above red = bullish, red above green = bearish</li>
</ul>
<p><strong>00:40:26 - AWESOME INDICATOR</strong></p>
<ul>
<li>For all time frames - Daniel likes it</li>
<li>Measures strength of the move, it is useful with EW</li>
</ul>
<p><strong>00:47:58 - OBV (ON BALANCE VOLUME)</strong></p>
<ul>
<li>It is used for trend confirmation</li>
</ul>
<p><strong>00:58:34 - ZIG ZAG</strong></p>
<ul>
<li>Shows you swing high and swing low - very useful for beginners</li>
</ul>
<p><strong>00:59:48 - STOCHASTIC RSI</strong></p>
<ul>
<li>You are looking for bullish and bearish crosses (good for scalping)</li>
</ul>
<p><strong>01:02:25 - MFI (MONEY FLOW INDEX)</strong></p>
<ul>
<li>Green = MFI and volume up</li>
<li>Brown = MFI and volume decline</li>
<li>Blue = MFI increases and volume decreases (fade)</li>
<li>Pink = MFI diminishing and volume growing (fight between buyers and sellers)</li>
</ul>
<p><strong>01:08:16 - PP (PIVOT POINTS)</strong></p>
<ul>
<li>Double click and change to Fibonacci and untick show historical</li>
<li>Works on different TF</li>
<li>Shows S/R</li>
</ul>
<p><strong>01:11:19 - ALLIGATOR</strong></p>
<ul>
<li>You want to see them widen for a strong trend</li>
</ul>
<p><strong>01:12:54 - VPVR (VOLUME PROFILE)</strong></p>
<ul>
<li>Shows horizontally where volume is coming in (covered in details on 8. 4. 20 Contenders live stream)</li>
</ul>
<p><strong>01:16:24 - BTC TA and Q&amp;A</strong><strong></strong></p>
<ul>
<li>Although Daniel is giving us all these indicators today, he’d be so much happier to get us to the place where we trade with zero indicators (like him). You add them at the end, when you already have a bias.</li>
</ul>
</div>",905c6e2ef4fad84f353c9ea46d2dd76a
CONTENDERS 21 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/8f810437-835d-4ef3-ae03-d3e520d0591e/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliNWY2ZjNjNyIsImNpcGhlcnRleHQiOiJpWENVdTBIeEhxZHlBN0x6TjFjc1FWb3hIMm1JRE1mc05qeGhEaTFnYktOTFJXaGt1T0NZdm1kMk9YSWhwMzJUIiwiaXYiOiJhNTlhNjdjMjExM2NlYzY0ZWY3ZGE0MzMzODllZTk2ZCIsInNhbHQiOiI4Y2QzMmM2ZDZiZjhmMTk2ZjQyNzNhMDhlOGNlOWNiMiJ9,Divergences,qsc5vf,"October 9, 2019","<div class=""elementor-widget-container"">
<p><strong>00:02:37 - LTC COTW</strong></p>
<ul>
<li>When for instance <strong>W</strong>eekly level is so close to<strong> M</strong>onthly, Daniel leaves the higher TF level on the chart</li>
<li>Generally, take newer levels unless older ones are being very respected</li>
</ul>
<p><strong>00:15:31 - DIVERGENCES</strong></p>
<ul>
<li>Daniel never, ever, ever trades from divergences alone</li>
<li>He does not really use indicators, he looks at them last to just add to confluence</li>
<li>Noobs are obsessed with them and 95% lose money (so think …)</li>
<li><em>EXAMPLE:</em> price goes sideways for some time then massive move to the upside occurs, a little drop and another move up. This type of action will always show bearish divergences - momentum on secondary rise cannot be the same as on the first one. So, it does not mean you should short</li>
</ul>
<p><strong>00:23:24 - BULLISH DIVERGENCES = REVERSAL</strong></p>
<ul>
<li>Price makes a lower low</li>
<li>Oscillator makes higher low</li>
</ul>
<p><strong>00:29:13 - BEARISH DIVERGENCES = REVERSAL</strong></p>
<ul>
<li>Price makes a higher high</li>
<li>Oscillator makes lower high</li>
<li>Bear in mind that calculations on oscillators are calculated from candle closes not wicks. Bearish divergences can be useful if price comes into HTF resistance (buying drying out).</li>
</ul>
<p><strong>00:31:15 - HIDDEN BULLISH DIVERGENCES = CONTINUATION OF UPTREND</strong></p>
<ul>
<li>Price makes a higher low</li>
<li>Oscillator makes lower low</li>
<li>It happens on the uptrend = buy the dip</li>
</ul>
<p><strong>00:34:30 - HIDDEN BEARISH DIVERGENCES = CONTINUATION OF DOWNTREND</strong></p>
<ul>
<li>Price makes a lower high</li>
<li>Oscillator makes higher high</li>
<li>In downtrend price rises into resistance = short the rally</li>
</ul>
<p><strong>00:37:53 - DIVERGENCES CLASS</strong></p>
<ul>
<li>It is impossible to predict divergences, depends on momentum (they lag)</li>
<li>Divergences are useful on LTF when you are scalping (tiny pullbacks) - just do not expect too much of them</li>
</ul>
<p><strong>00:45:10 - Q&amp;A + EXAMPLES + BTC TA + ALTS</strong></p>
</div>",be9633208aeb0fd76e159d101c20b161
